student_id,first_name,last_name,email,program_name,year
58,Jessica,Gomez,jessica.gomez@university.edu,Information Technology,4
59,Frank,Montes,frank.montes@university.edu,Psychology,2
60,Noah,Ramirez,noah.ramirez@university.edu,Economics,3
61,Veronica,Johnson,veronica.johnson@university.edu,Business,3
62,Danielle,Terrell,danielle.terrell@university.edu,Psychology,3
63,Angela,Sims,angela.sims@university.edu,Physics,3
64,Gabrielle,Kirby,gabrielle.kirby@university.edu,Business,3
65,Megan,Duncan,megan.duncan@university.edu,Biology,3
66,Kimberly,Price,kimberly.price@university.edu,Physics,3
67,Jeremy,Larson,jeremy.larson@university.edu,Business,3
68,Antonio,Hancock,antonio.hancock@university.edu,Physics,1
69,Leslie,Walton,leslie.walton@university.edu,Computer Science,1
70,Joseph,Thornton,joseph.thornton@university.edu,Biology,4
71,Jason,Edwards,jason.edwards@university.edu,Psychology,4
72,Sherri,Johnson,sherri.johnson@university.edu,Information Technology,3
73,Nancy,Gutierrez,nancy.gutierrez@university.edu,Biology,1
74,Leonard,Crawford,leonard.crawford@university.edu,Information Technology,4
75,Diana,Young,diana.young@university.edu,Economics,1
76,Randall,Hayes,randall.hayes@university.edu,Biology,2
77,Robin,Sampson,robin.sampson@university.edu,Physics,2
78,Stephen,Robinson,stephen.robinson@university.edu,Mathematics,1
79,Joseph,Turner,joseph.turner@university.edu,Chemistry,4
80,John,Rodriguez,john.rodriguez@university.edu,Economics,3
81,Anna,Glover,anna.glover@university.edu,Business,2
82,Jose,Strickland,jose.strickland@university.edu,Biology,3
83,Brenda,Gentry,brenda.gentry@university.edu,Information Technology,1
84,Rachael,Wallace,rachael.wallace@university.edu,History,2
85,Reginald,Johnson,reginald.johnson@university.edu,Economics,3
86,Jeffrey,Webb,jeffrey.webb@university.edu,Psychology,2
87,Whitney,Porter,whitney.porter@university.edu,Computer Science,4
88,William,Lee,william.lee@university.edu,Physics,1
89,Christopher,Mclean,christopher.mclean@university.edu,Psychology,1
90,Brandon,Oconnor,brandon.oconnor@university.edu,History,3
91,Daniel,Mills,daniel.mills@university.edu,Biology,4
92,Courtney,Rowe,courtney.rowe@university.edu,History,2
93,Laura,Thomas,laura.thomas@university.edu,History,1
94,Robert,Wiggins,robert.wiggins@university.edu,Physics,4
95,Bryan,Short,bryan.short@university.edu,History,2
96,Patrick,Hurley,patrick.hurley@university.edu,Mathematics,1
97,Wendy,Rhodes,wendy.rhodes@university.edu,Mathematics,3
98,Allison,Anderson,allison.anderson@university.edu,Economics,2
99,Tasha,Hardy,tasha.hardy@university.edu,Economics,4
100,Michelle,Stevens,michelle.stevens@university.edu,Information Technology,2
101,Alexander,Reeves,alexander.reeves@university.edu,History,3
102,Jennifer,Boyd,jennifer.boyd@university.edu,Information Technology,3
103,Erin,Smith,erin.smith@university.edu,History,1
104,Amanda,Randolph,amanda.randolph@university.edu,Computer Science,2
105,Joseph,Mcdaniel,joseph.mcdaniel@university.edu,Psychology,1
106,Danielle,Wheeler,danielle.wheeler@university.edu,Psychology,3
107,Daniel,Miller,daniel.miller@university.edu,Psychology,4
108,Ryan,Owens,ryan.owens@university.edu,Economics,4
109,Shawn,Williams,shawn.williams@university.edu,Biology,2
110,Stephanie,Meyer,stephanie.meyer@university.edu,Psychology,2
111,Nancy,Hopkins,nancy.hopkins@university.edu,Mathematics,3
112,Jose,Edwards,jose.edwards@university.edu,Psychology,3
113,Vincent,Lane,vincent.lane@university.edu,Chemistry,4
114,Guy,Collins,guy.collins@university.edu,Biology,1
115,Rita,Mcclain,rita.mcclain@university.edu,Chemistry,1
116,Monica,Flores,monica.flores@university.edu,Chemistry,2
117,Kenneth,Lee,kenneth.lee@university.edu,Computer Science,2
118,Danielle,Hill,danielle.hill@university.edu,Information Technology,2
119,Chelsea,Flores,chelsea.flores@university.edu,Mathematics,4
120,Eric,Alexander,eric.alexander@university.edu,Information Technology,1
121,Kathryn,Wilson,kathryn.wilson@university.edu,Biology,4
122,Amber,Hernandez,amber.hernandez@university.edu,Economics,3
123,Kimberly,Hill,kimberly.hill@university.edu,Economics,3
124,Alyssa,Smith,alyssa.smith@university.edu,Biology,3
125,Aaron,Dean,aaron.dean@university.edu,History,1
126,Mario,Palmer,mario.palmer@university.edu,Chemistry,3
127,Andrew,Clark,andrew.clark@university.edu,Computer Science,1
128,Sarah,Bell,sarah.bell@university.edu,Psychology,3
129,Natasha,Flores,natasha.flores@university.edu,Chemistry,3
130,Marie,Thomas,marie.thomas@university.edu,Economics,3
131,Kyle,Bush,kyle.bush@university.edu,Chemistry,2
132,Brian,Campbell,brian.campbell@university.edu,Chemistry,2
133,Natalie,Sanchez,natalie.sanchez@university.edu,Computer Science,2
134,Stacey,Jones,stacey.jones@university.edu,Chemistry,1
135,Christopher,Austin,christopher.austin@university.edu,Psychology,3
136,Todd,Morgan,todd.morgan@university.edu,Physics,1
137,Chad,Wallace,chad.wallace@university.edu,Economics,2
138,Kathleen,Anderson,kathleen.anderson@university.edu,Computer Science,3
139,Katie,Ruiz,katie.ruiz@university.edu,Physics,1
140,David,Lowe,david.lowe@university.edu,Biology,4
141,Thomas,Rodriguez,thomas.rodriguez@university.edu,Business,2
142,Andrea,Brown,andrea.brown@university.edu,Mathematics,1
143,Joseph,Simmons,joseph.simmons@university.edu,Mathematics,3
144,Monique,White,monique.white@university.edu,Biology,3
145,Rodney,Carlson,rodney.carlson@university.edu,Business,3
146,Jason,Watkins,jason.watkins@university.edu,History,4
147,Amber,Huff,amber.huff@university.edu,Computer Science,2
148,Jessica,Lyons,jessica.lyons@university.edu,Mathematics,4
149,James,Jensen,james.jensen@university.edu,History,2
150,Larry,Edwards,larry.edwards@university.edu,Computer Science,3
151,Wanda,Roth,wanda.roth@university.edu,History,1
152,Debra,Marquez,debra.marquez@university.edu,Mathematics,3
153,Samuel,Lambert,samuel.lambert@university.edu,Business,2
154,Zachary,Ferguson,zachary.ferguson@university.edu,Mathematics,3
155,David,Beltran,david.beltran@university.edu,Biology,4
156,Jeffrey,Campos,jeffrey.campos@university.edu,Economics,4
157,Matthew,Owens,matthew.owens@university.edu,Information Technology,4
158,Brianna,Anderson,brianna.anderson@university.edu,Chemistry,1
159,Jerry,Hess,jerry.hess@university.edu,Chemistry,1
160,Jeffrey,Gillespie,jeffrey.gillespie@university.edu,Psychology,4
161,Chad,Mcdonald,chad.mcdonald@university.edu,Business,2
162,Crystal,Bryant,crystal.bryant@university.edu,Economics,1
163,Jeremy,Cohen,jeremy.cohen@university.edu,Biology,2
164,Rebecca,Mckinney,rebecca.mckinney@university.edu,Biology,4
165,Michele,Marshall,michele.marshall@university.edu,Biology,2
166,Chad,Hall,chad.hall@university.edu,History,1
167,John,Walker,john.walker@university.edu,Physics,3
168,Elizabeth,Callahan,elizabeth.callahan@university.edu,Information Technology,1
169,Jason,Jensen,jason.jensen@university.edu,Physics,2
170,David,Durham,david.durham@university.edu,Computer Science,1
171,Selena,Myers,selena.myers@university.edu,Information Technology,3
172,Ashley,Lyons,ashley.lyons@university.edu,Computer Science,2
173,Thomas,Ortega,thomas.ortega@university.edu,Psychology,4
174,Kristen,Mccormick,kristen.mccormick@university.edu,Psychology,2
175,Lindsey,Khan,lindsey.khan@university.edu,Economics,1
176,James,Chavez,james.chavez@university.edu,Biology,1
177,Collin,Johnson,collin.johnson@university.edu,Psychology,1
178,Ryan,Alvarez,ryan.alvarez@university.edu,Information Technology,2
179,Rodney,Bell,rodney.bell@university.edu,Business,1
180,Stuart,Murray,stuart.murray@university.edu,Chemistry,2
181,Jessica,Jackson,jessica.jackson@university.edu,Business,4
182,Emily,Tate,emily.tate@university.edu,Information Technology,4
183,Tracey,Munoz,tracey.munoz@university.edu,Biology,3
184,Corey,Anderson,corey.anderson@university.edu,Economics,4
185,Richard,Garcia,richard.garcia@university.edu,Biology,4
186,Matthew,Roth,matthew.roth@university.edu,Biology,3
187,Michelle,Robles,michelle.robles@university.edu,Information Technology,4
188,John,Nguyen,john.nguyen@university.edu,Physics,1
189,James,Banks,james.banks@university.edu,Mathematics,4
190,Shane,Sparks,shane.sparks@university.edu,Physics,2
191,Robert,Patel,robert.patel@university.edu,Economics,3
192,Joshua,Morales,joshua.morales@university.edu,Economics,4
193,John,Gutierrez,john.gutierrez@university.edu,Economics,2
194,Sandra,Oliver,sandra.oliver@university.edu,Physics,1
195,Scott,Kelley,scott.kelley@university.edu,Business,2
196,Michelle,Dickson,michelle.dickson@university.edu,Computer Science,2
197,Andrea,Reyes,andrea.reyes@university.edu,Physics,4
198,Brent,Peterson,brent.peterson@university.edu,Information Technology,4
199,Yvette,Cervantes,yvette.cervantes@university.edu,Physics,3
200,Mary,Garza,mary.garza@university.edu,Business,4
201,Tanya,Mueller,tanya.mueller@university.edu,Physics,2
202,Sara,Graham,sara.graham@university.edu,Business,2
203,Melinda,Cobb,melinda.cobb@university.edu,Biology,4
204,Gabriel,Stephens,gabriel.stephens@university.edu,Economics,3
205,Todd,Young,todd.young@university.edu,Biology,3
206,Jason,Bates,jason.bates@university.edu,Mathematics,2
207,Richard,Miller,richard.miller@university.edu,Psychology,3
208,Brian,Galvan,brian.galvan@university.edu,Business,4
209,Nicholas,Andrews,nicholas.andrews@university.edu,Mathematics,2
210,Tricia,Tucker,tricia.tucker@university.edu,Psychology,1
211,Joseph,Vargas,joseph.vargas@university.edu,Mathematics,1
212,Kristen,Ford,kristen.ford@university.edu,Psychology,1
213,Spencer,Peters,spencer.peters@university.edu,Psychology,2
214,Rodney,Short,rodney.short@university.edu,Biology,3
215,Susan,Thompson,susan.thompson@university.edu,Psychology,4
216,Wendy,Blanchard,wendy.blanchard@university.edu,Mathematics,1
217,Angela,Jones,angela.jones@university.edu,Computer Science,4
218,Jennifer,Rodriguez,jennifer.rodriguez@university.edu,Computer Science,3
219,Eric,Cervantes,eric.cervantes@university.edu,Biology,1
220,Kenneth,Wise,kenneth.wise@university.edu,Business,2
221,Tanya,Gray,tanya.gray@university.edu,Information Technology,2
222,Beth,Snyder,beth.snyder@university.edu,Biology,4
223,Amy,Keller,amy.keller@university.edu,Psychology,4
224,Julie,Davis,julie.davis@university.edu,Mathematics,4
225,Brian,Montoya,brian.montoya@university.edu,Psychology,3
226,Breanna,Clay,breanna.clay@university.edu,Physics,2
227,Wesley,Berger,wesley.berger@university.edu,History,2
228,Melissa,Fields,melissa.fields@university.edu,Chemistry,4
229,Eric,Smith,eric.smith@university.edu,Chemistry,1
230,Susan,Thomas,susan.thomas@university.edu,Information Technology,2
231,Christopher,Hernandez,christopher.hernandez@university.edu,Biology,1
232,Jacob,Schmidt,jacob.schmidt@university.edu,History,2
233,Brooke,Price,brooke.price@university.edu,Computer Science,2
234,Emma,Lane,emma.lane@university.edu,Psychology,1
235,Joe,Gonzalez,joe.gonzalez@university.edu,Biology,2
236,David,Maldonado,david.maldonado@university.edu,Psychology,4
237,Pamela,Stewart,pamela.stewart@university.edu,Economics,3
238,John,Hudson,john.hudson@university.edu,Biology,4
239,Brooke,Gentry,brooke.gentry@university.edu,Physics,4
240,Christine,Torres,christine.torres@university.edu,Economics,4
241,Robert,Harding,robert.harding@university.edu,Information Technology,2
242,Brandy,Graham,brandy.graham@university.edu,Chemistry,4
243,Alexandra,Haas,alexandra.haas@university.edu,Computer Science,4
244,Sarah,Cooper,sarah.cooper@university.edu,Economics,4
245,James,Davis,james.davis@university.edu,Economics,2
246,Jennifer,Smith,jennifer.smith@university.edu,Computer Science,1
247,John,Downs,john.downs@university.edu,Psychology,3
248,Randy,Powell,randy.powell@university.edu,Biology,4
249,Emily,Anderson,emily.anderson@university.edu,Psychology,4
250,Kevin,Phillips,kevin.phillips@university.edu,Computer Science,3
251,Leslie,Wood,leslie.wood@university.edu,Information Technology,1
252,Karen,Dunn,karen.dunn@university.edu,Biology,2
253,Charles,Brown,charles.brown@university.edu,Information Technology,3
254,Stephen,Warner,stephen.warner@university.edu,Physics,3
255,Yolanda,Hoover,yolanda.hoover@university.edu,Economics,2
256,Wendy,Howard,wendy.howard@university.edu,Information Technology,2
257,Charles,Callahan,charles.callahan@university.edu,Economics,1
258,Jason,Glenn,jason.glenn@university.edu,Information Technology,2
259,Joseph,Young,joseph.young@university.edu,Information Technology,3
260,Sarah,Park,sarah.park@university.edu,Chemistry,1
261,Nicole,Long,nicole.long@university.edu,Psychology,4
262,Natasha,Flores,natasha.flores@university.edu,Information Technology,1
263,Mike,Reyes,mike.reyes@university.edu,Mathematics,3
264,Eric,James,eric.james@university.edu,Business,2
265,Martha,Gardner,martha.gardner@university.edu,Business,4
266,Jade,Bates,jade.bates@university.edu,Chemistry,4
267,Cheryl,Wells,cheryl.wells@university.edu,Biology,3
268,Vanessa,Lopez,vanessa.lopez@university.edu,Physics,3
269,Destiny,Cruz,destiny.cruz@university.edu,Economics,3
270,Alan,Middleton,alan.middleton@university.edu,Chemistry,3
271,Lisa,Larsen,lisa.larsen@university.edu,Mathematics,1
272,Kevin,Moore,kevin.moore@university.edu,Computer Science,2
273,Elizabeth,Bright,elizabeth.bright@university.edu,Information Technology,1
274,Sheila,Santiago,sheila.santiago@university.edu,Business,2
275,Dennis,Taylor,dennis.taylor@university.edu,Biology,3
276,Darrell,Jones,darrell.jones@university.edu,Biology,1
277,Daniel,Smith,daniel.smith@university.edu,Biology,1
278,Angela,Griffith,angela.griffith@university.edu,Psychology,4
279,Joseph,Tucker,joseph.tucker@university.edu,Computer Science,2
280,Cassandra,Kim,cassandra.kim@university.edu,Computer Science,1
281,Jennifer,Branch,jennifer.branch@university.edu,Mathematics,3
282,James,Miller,james.miller@university.edu,Biology,3
283,Cynthia,May,cynthia.may@university.edu,Economics,4
284,Joseph,Perry,joseph.perry@university.edu,Biology,4
285,Tracy,Bryant,tracy.bryant@university.edu,Biology,4
286,Rebecca,Mccormick,rebecca.mccormick@university.edu,Business,3
287,Meghan,Munoz,meghan.munoz@university.edu,Information Technology,2
288,Christopher,Simmons,christopher.simmons@university.edu,Chemistry,4
289,Rodney,White,rodney.white@university.edu,Chemistry,2
290,Joshua,Hicks,joshua.hicks@university.edu,Biology,2
291,Adam,Arnold,adam.arnold@university.edu,History,4
292,Kellie,Cole,kellie.cole@university.edu,Mathematics,4
293,Dana,Kelly,dana.kelly@university.edu,Business,2
294,Jose,Lopez,jose.lopez@university.edu,Physics,3
295,Joyce,Jacobs,joyce.jacobs@university.edu,Chemistry,4
296,Andrea,Lane,andrea.lane@university.edu,Chemistry,4
297,Ronald,Bradford,ronald.bradford@university.edu,History,1
298,Alec,Young,alec.young@university.edu,Biology,3
299,Charles,Shaw,charles.shaw@university.edu,Mathematics,1
300,Nicole,Jenkins,nicole.jenkins@university.edu,Computer Science,4
301,Rebecca,Payne,rebecca.payne@university.edu,Physics,1
302,Amy,Richardson,amy.richardson@university.edu,History,4
303,Mary,Good,mary.good@university.edu,Computer Science,1
304,Brandi,Carroll,brandi.carroll@university.edu,History,2
305,Earl,Bush,earl.bush@university.edu,Chemistry,1
306,David,Wilson,david.wilson@university.edu,Information Technology,4
307,Kyle,Olson,kyle.olson@university.edu,Physics,2
308,Rachel,Vaughn,rachel.vaughn@university.edu,Chemistry,3
309,Laura,Thomas,laura.thomas@university.edu,Physics,1
310,Michelle,Simon,michelle.simon@university.edu,Information Technology,2
311,Rachel,Terrell,rachel.terrell@university.edu,Economics,4
312,Jason,Terrell,jason.terrell@university.edu,Economics,4
313,John,Maxwell,john.maxwell@university.edu,Information Technology,1
314,Curtis,Marshall,curtis.marshall@university.edu,Mathematics,2
315,Kimberly,Miller,kimberly.miller@university.edu,Mathematics,2
316,Nicole,Wu,nicole.wu@university.edu,Economics,3
317,Richard,Davis,richard.davis@university.edu,Psychology,3
318,Christine,Kennedy,christine.kennedy@university.edu,Psychology,1
319,Eric,Harmon,eric.harmon@university.edu,Business,4
320,Sarah,Horne,sarah.horne@university.edu,Psychology,1
321,Michelle,Miller,michelle.miller@university.edu,Physics,2
322,Theresa,Schultz,theresa.schultz@university.edu,Information Technology,4
323,Lisa,Yates,lisa.yates@university.edu,Economics,3
324,Nicole,Edwards,nicole.edwards@university.edu,Business,2
325,Angel,Brown,angel.brown@university.edu,Business,4
326,Jill,Cooper,jill.cooper@university.edu,Mathematics,2
327,Martin,Osborne,martin.osborne@university.edu,Mathematics,3
328,Sarah,Harrison,sarah.harrison@university.edu,Computer Science,1
329,Leah,Hunt,leah.hunt@university.edu,Information Technology,1
330,Michelle,Harrison,michelle.harrison@university.edu,Chemistry,2
331,Lisa,Gross,lisa.gross@university.edu,Chemistry,3
332,Joseph,Fisher,joseph.fisher@university.edu,Physics,4
333,Kristin,Yu,kristin.yu@university.edu,Physics,2
334,Daniel,Yates,daniel.yates@university.edu,History,4
335,Monica,Roberts,monica.roberts@university.edu,Biology,3
336,Michele,Johnson,michele.johnson@university.edu,History,1
337,Jeffrey,Livingston,jeffrey.livingston@university.edu,Business,3
338,Lisa,Curry,lisa.curry@university.edu,Physics,3
339,Steven,Acosta,steven.acosta@university.edu,Mathematics,2
340,Kevin,Elliott,kevin.elliott@university.edu,Business,2
341,Laura,Brown,laura.brown@university.edu,Economics,2
342,Jeremy,Kennedy,jeremy.kennedy@university.edu,Mathematics,3
343,Andrew,Jackson,andrew.jackson@university.edu,Economics,3
344,James,Williams,james.williams@university.edu,Chemistry,2
345,Mark,Mooney,mark.mooney@university.edu,Business,2
346,Michelle,Lamb,michelle.lamb@university.edu,Mathematics,2
347,Tammy,Weber,tammy.weber@university.edu,Business,2
348,Joshua,Mitchell,joshua.mitchell@university.edu,Business,2
349,Darlene,Miller,darlene.miller@university.edu,Information Technology,2
350,Ricardo,Wagner,ricardo.wagner@university.edu,Information Technology,3
351,Tina,York,tina.york@university.edu,Chemistry,1
352,Amanda,Ramirez,amanda.ramirez@university.edu,Computer Science,3
353,Sheila,Anderson,sheila.anderson@university.edu,Mathematics,1
354,Darrell,Campbell,darrell.campbell@university.edu,Biology,2
355,Tara,Hodge,tara.hodge@university.edu,Business,4
356,Gregory,Smith,gregory.smith@university.edu,Business,4
357,Sydney,Rodriguez,sydney.rodriguez@university.edu,Information Technology,3
358,Joseph,Thompson,joseph.thompson@university.edu,History,3
359,Daniel,Vargas,daniel.vargas@university.edu,Computer Science,1
360,Ryan,Hernandez,ryan.hernandez@university.edu,Psychology,2
361,Jessica,Griffin,jessica.griffin@university.edu,History,3
362,Lee,Morton,lee.morton@university.edu,History,4
363,Catherine,Green,catherine.green@university.edu,Mathematics,3
364,William,Haynes,william.haynes@university.edu,History,4
365,Paul,Washington,paul.washington@university.edu,Information Technology,2
366,Barbara,Lloyd,barbara.lloyd@university.edu,Chemistry,1
367,Jonathan,Atkins,jonathan.atkins@university.edu,Biology,1
368,Jeanne,Cooper,jeanne.cooper@university.edu,Physics,3
369,Aaron,Miller,aaron.miller@university.edu,Computer Science,3
370,Sara,Thomas,sara.thomas@university.edu,Psychology,2
371,Amanda,Peck,amanda.peck@university.edu,Physics,4
372,Jennifer,Moore,jennifer.moore@university.edu,Economics,3
373,Judy,Crawford,judy.crawford@university.edu,Biology,2
374,Emily,Chaney,emily.chaney@university.edu,Physics,1
375,Michael,Townsend,michael.townsend@university.edu,History,3
376,Chad,Young,chad.young@university.edu,Computer Science,3
377,Elizabeth,Alexander,elizabeth.alexander@university.edu,Psychology,1
378,Mark,Walsh,mark.walsh@university.edu,Psychology,2
379,Lee,Clark,lee.clark@university.edu,Physics,2
380,Melanie,Navarro,melanie.navarro@university.edu,Mathematics,3
381,Jennifer,Reed,jennifer.reed@university.edu,Computer Science,1
382,Kevin,May,kevin.may@university.edu,Business,4
383,Kyle,Campos,kyle.campos@university.edu,Business,2
384,Ricky,Wilson,ricky.wilson@university.edu,Mathematics,2
385,Richard,Jackson,richard.jackson@university.edu,Computer Science,1
386,Kenneth,Ross,kenneth.ross@university.edu,Information Technology,4
387,David,Turner,david.turner@university.edu,Computer Science,1
388,Robert,Reese,robert.reese@university.edu,History,4
389,Shelby,Goodwin,shelby.goodwin@university.edu,History,2
390,Erica,Patel,erica.patel@university.edu,Information Technology,4
391,Raven,James,raven.james@university.edu,Psychology,1
392,Christina,Thornton,christina.thornton@university.edu,Information Technology,1
393,Kevin,Wells,kevin.wells@university.edu,Physics,4
394,Amy,Thomas,amy.thomas@university.edu,Chemistry,4
395,Aaron,Berg,aaron.berg@university.edu,Psychology,3
396,Justin,Smith,justin.smith@university.edu,History,1
397,Russell,Ho,russell.ho@university.edu,Computer Science,4
398,Bethany,Cole,bethany.cole@university.edu,Information Technology,2
399,Diana,Gregory,diana.gregory@university.edu,Mathematics,4
400,Steven,Nixon,steven.nixon@university.edu,Physics,4
401,Scott,Vega,scott.vega@university.edu,Business,4
402,Jason,Williams,jason.williams@university.edu,Psychology,3
403,Thomas,Hardin,thomas.hardin@university.edu,Physics,3
404,Rachel,Walsh,rachel.walsh@university.edu,Business,3
405,Laura,Blanchard,laura.blanchard@university.edu,Biology,1
406,Gene,Reynolds,gene.reynolds@university.edu,Chemistry,2
407,Christopher,Hull,christopher.hull@university.edu,Biology,3
408,Zachary,Garrison,zachary.garrison@university.edu,Information Technology,4
409,Cynthia,Rogers,cynthia.rogers@university.edu,Business,3
410,Matthew,Adams,matthew.adams@university.edu,Computer Science,3
411,Loretta,Garcia,loretta.garcia@university.edu,Information Technology,1
412,Karen,Pena,karen.pena@university.edu,Mathematics,2
413,Emily,Myers,emily.myers@university.edu,Mathematics,3
414,Jeffrey,Mejia,jeffrey.mejia@university.edu,Information Technology,4
415,James,Curry,james.curry@university.edu,Computer Science,2
416,Andrew,Navarro,andrew.navarro@university.edu,Economics,1
417,John,Chapman,john.chapman@university.edu,Business,2
418,Thomas,Lee,thomas.lee@university.edu,Information Technology,1
419,Melissa,Rogers,melissa.rogers@university.edu,Mathematics,3
420,Charles,Vaughn,charles.vaughn@university.edu,Chemistry,3
421,Robert,White,robert.white@university.edu,Business,4
422,Crystal,Kelley,crystal.kelley@university.edu,Economics,4
423,James,Chambers,james.chambers@university.edu,Psychology,1
424,Heather,Decker,heather.decker@university.edu,Chemistry,1
425,Troy,Smith,troy.smith@university.edu,Biology,2
426,John,Davis,john.davis@university.edu,Information Technology,1
427,Diana,Garcia,diana.garcia@university.edu,History,4
428,Adam,Griffin,adam.griffin@university.edu,History,1
429,Karen,Robinson,karen.robinson@university.edu,Computer Science,1
430,Kayla,Campbell,kayla.campbell@university.edu,Psychology,4
431,Daniel,Lee,daniel.lee@university.edu,Computer Science,4
432,Ronald,Johnson,ronald.johnson@university.edu,Psychology,1
433,Gregory,Davis,gregory.davis@university.edu,History,2
434,Susan,Mays,susan.mays@university.edu,Information Technology,3
435,April,Douglas,april.douglas@university.edu,Biology,3
436,Brent,Houston,brent.houston@university.edu,Information Technology,4
437,John,Sampson,john.sampson@university.edu,Chemistry,2
438,Melinda,Little,melinda.little@university.edu,Business,1
439,Stephen,Erickson,stephen.erickson@university.edu,Computer Science,2
440,Laurie,Wilson,laurie.wilson@university.edu,Physics,3
441,Elizabeth,Gates,elizabeth.gates@university.edu,Business,3
442,Vanessa,Anderson,vanessa.anderson@university.edu,Physics,3
443,Caitlin,Douglas,caitlin.douglas@university.edu,Information Technology,4
444,Stephanie,Yoder,stephanie.yoder@university.edu,Biology,4
445,Patricia,Knight,patricia.knight@university.edu,Chemistry,2
446,Cheyenne,Coffey,cheyenne.coffey@university.edu,Economics,2
447,Jennifer,Kemp,jennifer.kemp@university.edu,Physics,3
448,William,Dominguez,william.dominguez@university.edu,Business,2
449,Maria,King,maria.king@university.edu,Chemistry,2
450,Amy,Owens,amy.owens@university.edu,Mathematics,1
451,Phyllis,Mayer,phyllis.mayer@university.edu,Business,2
452,Julia,Fowler,julia.fowler@university.edu,Business,3
453,Thomas,Livingston,thomas.livingston@university.edu,Biology,4
454,Jonathon,Hill,jonathon.hill@university.edu,Computer Science,4
455,John,Simmons,john.simmons@university.edu,Chemistry,2
456,Dana,Berger,dana.berger@university.edu,Chemistry,1
457,Katie,Carrillo,katie.carrillo@university.edu,Information Technology,1
458,Adrienne,Morris,adrienne.morris@university.edu,Economics,2
459,Courtney,Martin,courtney.martin@university.edu,History,3
460,Joshua,Jones,joshua.jones@university.edu,Information Technology,4
461,Chris,Waters,chris.waters@university.edu,Psychology,4
