student_id,first_name,last_name,email,program_name,year
39,Michelle,Adkins,michelle.adkins@university.edu,Mathematics,3
40,Barbara,Wilson,barbara.wilson@university.edu,Economics,1
41,Janet,Weiss,janet.weiss@university.edu,Information Technology,3
42,Brandon,Oconnell,brandon.oconnell@university.edu,Psychology,1
43,Jeremy,Rodriguez,jeremy.rodriguez@university.edu,Psychology,1
44,Keith,Johnson,keith.johnson@university.edu,Physics,1
45,Christopher,Collins,christopher.collins@university.edu,Computer Science,4
46,Jesse,Byrd,jesse.byrd@university.edu,Business,1
47,Craig,Rubio,craig.rubio@university.edu,Biology,2
48,Joshua,Sanders,joshua.sanders@university.edu,History,3
49,Cynthia,Espinoza,cynthia.espinoza@university.edu,Economics,3
50,Michael,Jones,michael.jones@university.edu,Psychology,3
51,Mitchell,Vaughn,mitchell.vaughn@university.edu,Psychology,4
52,Jason,Burton,jason.burton@university.edu,Information Technology,2
53,Joseph,Garcia,joseph.garcia@university.edu,Physics,4
54,Sharon,Barton,sharon.barton@university.edu,Biology,2
55,Deborah,Jefferson,deborah.jefferson@university.edu,Biology,4
56,Chelsea,Burke,chelsea.burke@university.edu,Computer Science,3
57,George,Martinez,george.martinez@university.edu,Chemistry,3
58,Jessica,Riggs,jessica.riggs@university.edu,Information Technology,4
59,Frank,Patton,frank.patton@university.edu,Psychology,4
60,Noah,Reed,noah.reed@university.edu,Economics,4
61,Veronica,Patterson,veronica.patterson@university.edu,Business,3
62,Danielle,Wood,danielle.wood@university.edu,Psychology,1
63,Angela,Hunter,angela.hunter@university.edu,Physics,2
64,Gabrielle,Peterson,gabrielle.peterson@university.edu,Business,1
65,Megan,Atkinson,megan.atkinson@university.edu,Biology,4
66,Kimberly,Short,kimberly.short@university.edu,Physics,1
67,Jeremy,Garcia,jeremy.garcia@university.edu,Business,1
68,Antonio,Yu,antonio.yu@university.edu,Physics,1
69,Leslie,Reid,leslie.reid@university.edu,Computer Science,3
70,Joseph,Poole,joseph.poole@university.edu,Biology,3
71,Jason,Zimmerman,jason.zimmerman@university.edu,Psychology,4
72,Sherri,Graham,sherri.graham@university.edu,Information Technology,2
73,Nancy,Gross,nancy.gross@university.edu,Biology,2
74,Leonard,Sheppard,leonard.sheppard@university.edu,Information Technology,1
75,Diana,Nelson,diana.nelson@university.edu,Economics,1
76,Randall,Morton,randall.morton@university.edu,Biology,2
77,Robin,Medina,robin.medina@university.edu,Physics,4
78,Stephen,Webb,stephen.webb@university.edu,Mathematics,3
79,Joseph,Graham,joseph.graham@university.edu,Chemistry,4
80,John,Simon,john.simon@university.edu,Economics,1
81,Anna,Adams,anna.adams@university.edu,Business,1
82,Jose,Christian,jose.christian@university.edu,Biology,4
83,Brenda,Rivas,brenda.rivas@university.edu,Information Technology,1
84,Rachael,Miller,rachael.miller@university.edu,History,1
85,Reginald,Keith,reginald.keith@university.edu,Economics,2
86,Jeffrey,Sanchez,jeffrey.sanchez@university.edu,Psychology,4
87,Whitney,Marshall,whitney.marshall@university.edu,Computer Science,3
88,William,Bishop,william.bishop@university.edu,Physics,1
89,Christopher,Gray,christopher.gray@university.edu,Psychology,4
90,Brandon,Johnson,brandon.johnson@university.edu,History,4
91,Daniel,Rosales,daniel.rosales@university.edu,Biology,4
92,Courtney,White,courtney.white@university.edu,History,4
93,Laura,Lewis,laura.lewis@university.edu,History,1
94,Robert,Salinas,robert.salinas@university.edu,Physics,4
95,Bryan,Peterson,bryan.peterson@university.edu,History,2
96,Patrick,Beard,patrick.beard@university.edu,Mathematics,4
97,Wendy,Haynes,wendy.haynes@university.edu,Mathematics,3
98,Allison,Hill,allison.hill@university.edu,Economics,4
99,Tasha,Smith,tasha.smith@university.edu,Economics,3
100,Michelle,Vaughan,michelle.vaughan@university.edu,Information Technology,3
101,Alexander,Miller,alexander.miller@university.edu,History,3
102,Jennifer,Cortez,jennifer.cortez@university.edu,Information Technology,4
103,Erin,Freeman,erin.freeman@university.edu,History,3
104,Amanda,Chang,amanda.chang@university.edu,Computer Science,1
105,Joseph,Vaughn,joseph.vaughn@university.edu,Psychology,4
106,Danielle,Brewer,danielle.brewer@university.edu,Psychology,3
107,Daniel,Henry,daniel.henry@university.edu,Psychology,2
108,Ryan,Mcguire,ryan.mcguire@university.edu,Economics,3
109,Shawn,Davis,shawn.davis@university.edu,Biology,4
110,Stephanie,Walker,stephanie.walker@university.edu,Psychology,4
111,Nancy,Holt,nancy.holt@university.edu,Mathematics,4
112,Jose,Torres,jose.torres@university.edu,Psychology,2
113,Vincent,Perkins,vincent.perkins@university.edu,Chemistry,4
114,Guy,Kennedy,guy.kennedy@university.edu,Biology,2
115,Rita,Schmidt,rita.schmidt@university.edu,Chemistry,3
116,Monica,Coleman,monica.coleman@university.edu,Chemistry,3
117,Kenneth,Reese,kenneth.reese@university.edu,Computer Science,1
118,Danielle,Rivera,danielle.rivera@university.edu,Information Technology,2
119,Chelsea,Warner,chelsea.warner@university.edu,Mathematics,1
120,Eric,Nelson,eric.nelson@university.edu,Information Technology,1
121,Kathryn,King,kathryn.king@university.edu,Biology,2
122,Amber,Martinez,amber.martinez@university.edu,Economics,2
123,Kimberly,Lee,kimberly.lee@university.edu,Economics,1
124,Alyssa,Wilson,alyssa.wilson@university.edu,Biology,2
125,Aaron,Herrera,aaron.herrera@university.edu,History,3
126,Mario,Gill,mario.gill@university.edu,Chemistry,1
127,Andrew,Lopez,andrew.lopez@university.edu,Computer Science,2
128,Sarah,Robinson,sarah.robinson@university.edu,Psychology,2
129,Natasha,Washington,natasha.washington@university.edu,Chemistry,3
130,Marie,Hardy,marie.hardy@university.edu,Economics,2
131,Kyle,Bray,kyle.bray@university.edu,Chemistry,3
132,Brian,Warren,brian.warren@university.edu,Chemistry,2
133,Natalie,Campbell,natalie.campbell@university.edu,Computer Science,2
134,Stacey,Garcia,stacey.garcia@university.edu,Chemistry,2
135,Christopher,Lee,christopher.lee@university.edu,Psychology,1
136,Todd,Perez,todd.perez@university.edu,Physics,3
137,Chad,White,chad.white@university.edu,Economics,1
138,Kathleen,Smith,kathleen.smith@university.edu,Computer Science,2
139,Katie,Ferguson,katie.ferguson@university.edu,Physics,4
140,David,Hill,david.hill@university.edu,Biology,4
141,Thomas,Mccann,thomas.mccann@university.edu,Business,3
142,Andrea,Tran,andrea.tran@university.edu,Mathematics,4
143,Joseph,Terry,joseph.terry@university.edu,Mathematics,4
144,Monique,Martinez,monique.martinez@university.edu,Biology,2
145,Rodney,Oneill,rodney.oneill@university.edu,Business,4
146,Jason,Henry,jason.henry@university.edu,History,2
147,Amber,Salas,amber.salas@university.edu,Computer Science,2
148,Jessica,Andrews,jessica.andrews@university.edu,Mathematics,3
149,James,Harrison,james.harrison@university.edu,History,4
150,Larry,Alexander,larry.alexander@university.edu,Computer Science,4
151,Wanda,Lopez,wanda.lopez@university.edu,History,2
152,Debra,Williams,debra.williams@university.edu,Mathematics,3
153,Samuel,Everett,samuel.everett@university.edu,Business,1
154,Zachary,Woods,zachary.woods@university.edu,Mathematics,4
155,David,Short,david.short@university.edu,Biology,3
156,Jeffrey,Morales,jeffrey.morales@university.edu,Economics,3
157,Matthew,Jones,matthew.jones@university.edu,Information Technology,4
158,Brianna,Soto,brianna.soto@university.edu,Chemistry,3
159,Jerry,Brown,jerry.brown@university.edu,Chemistry,1
160,Jeffrey,Hernandez,jeffrey.hernandez@university.edu,Psychology,2
161,Chad,Hart,chad.hart@university.edu,Business,1
162,Crystal,Torres,crystal.torres@university.edu,Economics,3
163,Jeremy,Mcknight,jeremy.mcknight@university.edu,Biology,1
164,Rebecca,Wilson,rebecca.wilson@university.edu,Biology,1
165,Michele,Duran,michele.duran@university.edu,Biology,3
166,Chad,Obrien,chad.obrien@university.edu,History,3
167,John,Gibbs,john.gibbs@university.edu,Physics,3
168,Elizabeth,Perez,elizabeth.perez@university.edu,Information Technology,4
169,Jason,Mills,jason.mills@university.edu,Physics,4
170,David,Hayes,david.hayes@university.edu,Computer Science,1
171,Selena,Ramos,selena.ramos@university.edu,Information Technology,4
172,Ashley,Dalton,ashley.dalton@university.edu,Computer Science,3
173,Thomas,Branch,thomas.branch@university.edu,Psychology,3
174,Kristen,Torres,kristen.torres@university.edu,Psychology,1
175,Lindsey,Oliver,lindsey.oliver@university.edu,Economics,3
176,James,Lynch,james.lynch@university.edu,Biology,3
177,Collin,Singh,collin.singh@university.edu,Psychology,3
178,Ryan,Meza,ryan.meza@university.edu,Information Technology,1
179,Rodney,Clark,rodney.clark@university.edu,Business,3
180,Stuart,Clark,stuart.clark@university.edu,Chemistry,4
181,Jessica,Guerrero,jessica.guerrero@university.edu,Business,3
182,Emily,Moore,emily.moore@university.edu,Information Technology,1
183,Tracey,Thompson,tracey.thompson@university.edu,Biology,4
184,Corey,Jones,corey.jones@university.edu,Economics,4
185,Richard,Smith,richard.smith@university.edu,Biology,1
186,Matthew,Hayes,matthew.hayes@university.edu,Biology,4
187,Michelle,Wheeler,michelle.wheeler@university.edu,Information Technology,2
188,John,Carter,john.carter@university.edu,Physics,3
189,James,Hall,james.hall@university.edu,Mathematics,2
190,Shane,Mann,shane.mann@university.edu,Physics,4
191,Robert,Warner,robert.warner@university.edu,Economics,4
192,Joshua,Gibson,joshua.gibson@university.edu,Economics,4
193,John,Mcdaniel,john.mcdaniel@university.edu,Economics,4
194,Sandra,Bradshaw,sandra.bradshaw@university.edu,Physics,4
195,Scott,French,scott.french@university.edu,Business,1
196,Michelle,Weber,michelle.weber@university.edu,Computer Science,2
197,Andrea,Guerrero,andrea.guerrero@university.edu,Physics,3
198,Brent,Peck,brent.peck@university.edu,Information Technology,3
199,Yvette,Coleman,yvette.coleman@university.edu,Physics,1
200,Mary,Stephens,mary.stephens@university.edu,Business,1
201,Tanya,Holland,tanya.holland@university.edu,Physics,3
202,Sara,Kerr,sara.kerr@university.edu,Business,3
203,Melinda,Serrano,melinda.serrano@university.edu,Biology,1
204,Gabriel,Jones,gabriel.jones@university.edu,Economics,1
205,Todd,Martin,todd.martin@university.edu,Biology,1
206,Jason,Parker,jason.parker@university.edu,Mathematics,3
207,Richard,Curry,richard.curry@university.edu,Psychology,1
208,Brian,Carroll,brian.carroll@university.edu,Business,3
209,Nicholas,Roberts,nicholas.roberts@university.edu,Mathematics,2
210,Tricia,Martinez,tricia.martinez@university.edu,Psychology,2
211,Joseph,Barker,joseph.barker@university.edu,Mathematics,3
212,Kristen,Lyons,kristen.lyons@university.edu,Psychology,3
213,Spencer,Bender,spencer.bender@university.edu,Psychology,3
214,Rodney,Mason,rodney.mason@university.edu,Biology,4
215,Susan,Snyder,susan.snyder@university.edu,Psychology,4
216,Wendy,Miller,wendy.miller@university.edu,Mathematics,4
217,Angela,Williams,angela.williams@university.edu,Computer Science,3
218,Jennifer,Reynolds,jennifer.reynolds@university.edu,Computer Science,2
219,Eric,Morris,eric.morris@university.edu,Biology,1
220,Kenneth,Wright,kenneth.wright@university.edu,Business,3
221,Tanya,Davis,tanya.davis@university.edu,Information Technology,1
222,Beth,Hayden,beth.hayden@university.edu,Biology,4
223,Amy,Huff,amy.huff@university.edu,Psychology,4
224,Julie,Johnston,julie.johnston@university.edu,Mathematics,1
225,Brian,Sampson,brian.sampson@university.edu,Psychology,4
226,Breanna,Key,breanna.key@university.edu,Physics,1
227,Wesley,Chambers,wesley.chambers@university.edu,History,3
228,Melissa,Adams,melissa.adams@university.edu,Chemistry,1
229,Eric,Williams,eric.williams@university.edu,Chemistry,2
230,Susan,Avila,susan.avila@university.edu,Information Technology,3
231,Christopher,Ruiz,christopher.ruiz@university.edu,Biology,3
232,Jacob,Pearson,jacob.pearson@university.edu,History,2
233,Brooke,Moon,brooke.moon@university.edu,Computer Science,4
234,Emma,White,emma.white@university.edu,Psychology,4
235,Joe,Richards,joe.richards@university.edu,Biology,1
236,David,Walters,david.walters@university.edu,Psychology,3
237,Pamela,Vasquez,pamela.vasquez@university.edu,Economics,3
238,John,Davis,john.davis@university.edu,Biology,2
239,Brooke,Bailey,brooke.bailey@university.edu,Physics,3
240,Christine,Cook,christine.cook@university.edu,Economics,4
241,Robert,Santiago,robert.santiago@university.edu,Information Technology,4
242,Brandy,Hodge,brandy.hodge@university.edu,Chemistry,4
243,Alexandra,Rivera,alexandra.rivera@university.edu,Computer Science,3
244,Sarah,Steele,sarah.steele@university.edu,Economics,2
245,James,Roberts,james.roberts@university.edu,Economics,4
246,Jennifer,Landry,jennifer.landry@university.edu,Computer Science,2
247,John,Cervantes,john.cervantes@university.edu,Psychology,3
248,Randy,Pierce,randy.pierce@university.edu,Biology,2
249,Emily,Gibson,emily.gibson@university.edu,Psychology,2
250,Kevin,Edwards,kevin.edwards@university.edu,Computer Science,1
251,Leslie,Morris,leslie.morris@university.edu,Information Technology,4
252,Karen,Cordova,karen.cordova@university.edu,Biology,1
253,Charles,Powell,charles.powell@university.edu,Information Technology,1
254,Stephen,Robertson,stephen.robertson@university.edu,Physics,4
255,Yolanda,Travis,yolanda.travis@university.edu,Economics,3
256,Wendy,Sandoval,wendy.sandoval@university.edu,Information Technology,2
257,Charles,Daniels,charles.daniels@university.edu,Economics,3
258,Jason,Gutierrez,jason.gutierrez@university.edu,Information Technology,2
259,Joseph,Lopez,joseph.lopez@university.edu,Information Technology,1
260,Sarah,Cox,sarah.cox@university.edu,Chemistry,3
261,Nicole,Avila,nicole.avila@university.edu,Psychology,1
262,Natasha,Garrett,natasha.garrett@university.edu,Information Technology,3
263,Mike,Wolf,mike.wolf@university.edu,Mathematics,4
264,Eric,Harris,eric.harris@university.edu,Business,4
265,Martha,Dunn,martha.dunn@university.edu,Business,2
266,Jade,Pennington,jade.pennington@university.edu,Chemistry,4
267,Cheryl,Kim,cheryl.kim@university.edu,Biology,3
268,Vanessa,Wolfe,vanessa.wolfe@university.edu,Physics,2
269,Destiny,Martinez,destiny.martinez@university.edu,Economics,1
270,Alan,Dudley,alan.dudley@university.edu,Chemistry,2
271,Lisa,Lynch,lisa.lynch@university.edu,Mathematics,3
272,Kevin,Allen,kevin.allen@university.edu,Computer Science,4
273,Elizabeth,Moore,elizabeth.moore@university.edu,Information Technology,1
274,Sheila,Pierce,sheila.pierce@university.edu,Business,3
275,Dennis,Tran,dennis.tran@university.edu,Biology,4
276,Darrell,Davis,darrell.davis@university.edu,Biology,4
277,Daniel,Gay,daniel.gay@university.edu,Biology,2
278,Angela,Durham,angela.durham@university.edu,Psychology,1
279,Joseph,Murray,joseph.murray@university.edu,Computer Science,2
280,Cassandra,Wilson,cassandra.wilson@university.edu,Computer Science,4
281,Jennifer,Collier,jennifer.collier@university.edu,Mathematics,4
282,James,Jimenez,james.jimenez@university.edu,Biology,3
283,Cynthia,Moran,cynthia.moran@university.edu,Economics,1
284,Joseph,Hicks,joseph.hicks@university.edu,Biology,1
285,Tracy,Hill,tracy.hill@university.edu,Biology,2
286,Rebecca,Davenport,rebecca.davenport@university.edu,Business,3
287,Meghan,Baird,meghan.baird@university.edu,Information Technology,1
288,Christopher,Sanchez,christopher.sanchez@university.edu,Chemistry,3
289,Rodney,Arnold,rodney.arnold@university.edu,Chemistry,3
290,Joshua,Reyes,joshua.reyes@university.edu,Biology,1
291,Adam,Weeks,adam.weeks@university.edu,History,1
292,Kellie,Romero,kellie.romero@university.edu,Mathematics,2
293,Dana,Suarez,dana.suarez@university.edu,Business,3
294,Jose,Shields,jose.shields@university.edu,Physics,4
295,Joyce,Hill,joyce.hill@university.edu,Chemistry,2
296,Andrea,Tyler,andrea.tyler@university.edu,Chemistry,2
297,Ronald,Perry,ronald.perry@university.edu,History,4
298,Alec,Villa,alec.villa@university.edu,Biology,2
299,Charles,Romero,charles.romero@university.edu,Mathematics,2
300,Nicole,Hoover,nicole.hoover@university.edu,Computer Science,2
301,Rebecca,Campbell,rebecca.campbell@university.edu,Physics,1
302,Amy,Evans,amy.evans@university.edu,History,2
303,Mary,Matthews,mary.matthews@university.edu,Computer Science,3
304,Brandi,Duarte,brandi.duarte@university.edu,History,4
305,Earl,Burns,earl.burns@university.edu,Chemistry,3
306,David,Hernandez,david.hernandez@university.edu,Information Technology,4
307,Kyle,Ryan,kyle.ryan@university.edu,Physics,3
308,Rachel,Reed,rachel.reed@university.edu,Chemistry,1
309,Laura,Arnold,laura.arnold@university.edu,Physics,2
310,Michelle,Daniels,michelle.daniels@university.edu,Information Technology,4
311,Rachel,Gibson,rachel.gibson@university.edu,Economics,1
312,Jason,Morris,jason.morris@university.edu,Economics,4
313,John,Lopez,john.lopez@university.edu,Information Technology,3
314,Curtis,Terry,curtis.terry@university.edu,Mathematics,2
315,Kimberly,Armstrong,kimberly.armstrong@university.edu,Mathematics,4
316,Nicole,Hall,nicole.hall@university.edu,Economics,4
317,Richard,Rowe,richard.rowe@university.edu,Psychology,1
318,Christine,Williams,christine.williams@university.edu,Psychology,1
319,Eric,Garner,eric.garner@university.edu,Business,3
320,Sarah,Thornton,sarah.thornton@university.edu,Psychology,4
321,Michelle,Shepherd,michelle.shepherd@university.edu,Physics,1
322,Theresa,Hughes,theresa.hughes@university.edu,Information Technology,3
323,Lisa,Alvarado,lisa.alvarado@university.edu,Economics,1
324,Nicole,Hoover,nicole.hoover@university.edu,Business,3
325,Angel,Pollard,angel.pollard@university.edu,Business,3
326,Jill,Simpson,jill.simpson@university.edu,Mathematics,1
327,Martin,Johnson,martin.johnson@university.edu,Mathematics,3
328,Sarah,Shaw,sarah.shaw@university.edu,Computer Science,4
329,Leah,Lawrence,leah.lawrence@university.edu,Information Technology,4
330,Michelle,Kane,michelle.kane@university.edu,Chemistry,1
331,Lisa,Sawyer,lisa.sawyer@university.edu,Chemistry,1
332,Joseph,Alexander,joseph.alexander@university.edu,Physics,1
333,Kristin,Fox,kristin.fox@university.edu,Physics,2
334,Daniel,Bryant,daniel.bryant@university.edu,History,1
335,Monica,Bowen,monica.bowen@university.edu,Biology,4
336,Michele,Ortiz,michele.ortiz@university.edu,History,4
337,Jeffrey,Pena,jeffrey.pena@university.edu,Business,4
338,Lisa,Moore,lisa.moore@university.edu,Physics,1
339,Steven,Harrison,steven.harrison@university.edu,Mathematics,1
340,Kevin,Costa,kevin.costa@university.edu,Business,4
341,Laura,Morgan,laura.morgan@university.edu,Economics,2
342,Jeremy,Schwartz,jeremy.schwartz@university.edu,Mathematics,3
343,Andrew,Santos,andrew.santos@university.edu,Economics,4
344,James,Christian,james.christian@university.edu,Chemistry,1
345,Mark,Phelps,mark.phelps@university.edu,Business,1
346,Michelle,Villarreal,michelle.villarreal@university.edu,Mathematics,1
347,Tammy,James,tammy.james@university.edu,Business,1
348,Joshua,Stewart,joshua.stewart@university.edu,Business,1
349,Darlene,Higgins,darlene.higgins@university.edu,Information Technology,4
350,Ricardo,Malone,ricardo.malone@university.edu,Information Technology,3
351,Tina,Brennan,tina.brennan@university.edu,Chemistry,4
352,Amanda,Johnson,amanda.johnson@university.edu,Computer Science,4
353,Sheila,Jones,sheila.jones@university.edu,Mathematics,4
354,Darrell,Welch,darrell.welch@university.edu,Biology,1
355,Tara,Mccall,tara.mccall@university.edu,Business,2
356,Gregory,Bright,gregory.bright@university.edu,Business,4
357,Sydney,Francis,sydney.francis@university.edu,Information Technology,1
358,Joseph,Hamilton,joseph.hamilton@university.edu,History,1
359,Daniel,Garcia,daniel.garcia@university.edu,Computer Science,3
360,Ryan,Schultz,ryan.schultz@university.edu,Psychology,4
361,Jessica,Brennan,jessica.brennan@university.edu,History,4
362,Lee,Wallace,lee.wallace@university.edu,History,4
363,Catherine,Benson,catherine.benson@university.edu,Mathematics,1
364,William,Berger,william.berger@university.edu,History,4
365,Paul,Williams,paul.williams@university.edu,Information Technology,4
366,Barbara,Flynn,barbara.flynn@university.edu,Chemistry,3
367,Jonathan,Carter,jonathan.carter@university.edu,Biology,4
368,Jeanne,Brooks,jeanne.brooks@university.edu,Physics,4
369,Aaron,Thomas,aaron.thomas@university.edu,Computer Science,2
370,Sara,Schmidt,sara.schmidt@university.edu,Psychology,1
371,Amanda,Knight,amanda.knight@university.edu,Physics,2
372,Jennifer,Sparks,jennifer.sparks@university.edu,Economics,1
373,Judy,Jackson,judy.jackson@university.edu,Biology,1
374,Emily,Miller,emily.miller@university.edu,Physics,1
375,Michael,Pitts,michael.pitts@university.edu,History,3
376,Chad,Harvey,chad.harvey@university.edu,Computer Science,3
377,Elizabeth,Allen,elizabeth.allen@university.edu,Psychology,3
378,Mark,Durham,mark.durham@university.edu,Psychology,3
379,Lee,Thomas,lee.thomas@university.edu,Physics,3
380,Melanie,Murray,melanie.murray@university.edu,Mathematics,3
381,Jennifer,King,jennifer.king@university.edu,Computer Science,1
382,Kevin,Scott,kevin.scott@university.edu,Business,4
383,Kyle,Smith,kyle.smith@university.edu,Business,2
384,Ricky,Ballard,ricky.ballard@university.edu,Mathematics,1
385,Richard,Santana,richard.santana@university.edu,Computer Science,4
386,Kenneth,Byrd,kenneth.byrd@university.edu,Information Technology,3
387,David,Moore,david.moore@university.edu,Computer Science,1
388,Robert,Alexander,robert.alexander@university.edu,History,1
389,Shelby,Reed,shelby.reed@university.edu,History,1
390,Erica,Matthews,erica.matthews@university.edu,Information Technology,2
391,Raven,Fowler,raven.fowler@university.edu,Psychology,1
392,Christina,Coleman,christina.coleman@university.edu,Information Technology,3
393,Kevin,Wright,kevin.wright@university.edu,Physics,3
394,Amy,Bruce,amy.bruce@university.edu,Chemistry,4
395,Aaron,Gonzalez,aaron.gonzalez@university.edu,Psychology,3
396,Justin,Cruz,justin.cruz@university.edu,History,3
397,Russell,Webb,russell.webb@university.edu,Computer Science,3
398,Bethany,Young,bethany.young@university.edu,Information Technology,1
399,Diana,Armstrong,diana.armstrong@university.edu,Mathematics,1
400,Steven,Andrews,steven.andrews@university.edu,Physics,3
401,Scott,Haney,scott.haney@university.edu,Business,1
402,Jason,Phillips,jason.phillips@university.edu,Psychology,1
403,Thomas,Spence,thomas.spence@university.edu,Physics,1
404,Rachel,Barrett,rachel.barrett@university.edu,Business,4
405,Laura,Hill,laura.hill@university.edu,Biology,2
406,Gene,Knight,gene.knight@university.edu,Chemistry,3
407,Christopher,Jennings,christopher.jennings@university.edu,Biology,2
408,Zachary,Garner,zachary.garner@university.edu,Information Technology,1
409,Cynthia,Williams,cynthia.williams@university.edu,Business,2
410,Matthew,Obrien,matthew.obrien@university.edu,Computer Science,1
411,Loretta,Crawford,loretta.crawford@university.edu,Information Technology,4
412,Karen,Strong,karen.strong@university.edu,Mathematics,1
413,Emily,Mitchell,emily.mitchell@university.edu,Mathematics,2
414,Jeffrey,Lindsey,jeffrey.lindsey@university.edu,Information Technology,4
415,James,Lawson,james.lawson@university.edu,Computer Science,3
416,Andrew,Gomez,andrew.gomez@university.edu,Economics,2
417,John,Fields,john.fields@university.edu,Business,3
418,Thomas,Oliver,thomas.oliver@university.edu,Information Technology,4
419,Melissa,Byrd,melissa.byrd@university.edu,Mathematics,2
420,Charles,Le,charles.le@university.edu,Chemistry,3
421,Robert,Hopkins,robert.hopkins@university.edu,Business,4
422,Crystal,Massey,crystal.massey@university.edu,Economics,3
423,James,Fuller,james.fuller@university.edu,Psychology,2
424,Heather,Berger,heather.berger@university.edu,Chemistry,1
425,Troy,Lucas,troy.lucas@university.edu,Biology,1
426,John,Parker,john.parker@university.edu,Information Technology,4
427,Diana,Alexander,diana.alexander@university.edu,History,3
428,Adam,Riley,adam.riley@university.edu,History,2
429,Karen,Oconnor,karen.oconnor@university.edu,Computer Science,2
430,Kayla,Davis,kayla.davis@university.edu,Psychology,3
431,Daniel,Phillips,daniel.phillips@university.edu,Computer Science,3
432,Ronald,Burgess,ronald.burgess@university.edu,Psychology,3
433,Gregory,Thompson,gregory.thompson@university.edu,History,2
434,Susan,Anderson,susan.anderson@university.edu,Information Technology,3
435,April,Ryan,april.ryan@university.edu,Biology,2
436,Brent,Mata,brent.mata@university.edu,Information Technology,4
437,John,Schmidt,john.schmidt@university.edu,Chemistry,1
438,Melinda,Mcintyre,melinda.mcintyre@university.edu,Business,1
439,Stephen,Rivas,stephen.rivas@university.edu,Computer Science,2
440,Laurie,Scott,laurie.scott@university.edu,Physics,3
441,Elizabeth,Summers,elizabeth.summers@university.edu,Business,3
442,Vanessa,Olson,vanessa.olson@university.edu,Physics,2
443,Caitlin,Drake,caitlin.drake@university.edu,Information Technology,4
444,Stephanie,Francis,stephanie.francis@university.edu,Biology,2
445,Patricia,Morgan,patricia.morgan@university.edu,Chemistry,1
446,Cheyenne,Wilson,cheyenne.wilson@university.edu,Economics,1
447,Jennifer,Mccarty,jennifer.mccarty@university.edu,Physics,4
448,William,Taylor,william.taylor@university.edu,Business,1
449,Maria,Levy,maria.levy@university.edu,Chemistry,4
450,Amy,Dalton,amy.dalton@university.edu,Mathematics,2
451,Phyllis,Ramsey,phyllis.ramsey@university.edu,Business,1
452,Julia,Whitney,julia.whitney@university.edu,Business,2
453,Thomas,Coffey,thomas.coffey@university.edu,Biology,3
454,Jonathon,Ballard,jonathon.ballard@university.edu,Computer Science,2
455,John,Diaz,john.diaz@university.edu,Chemistry,4
456,Dana,Gibbs,dana.gibbs@university.edu,Chemistry,3
457,Katie,Smith,katie.smith@university.edu,Information Technology,2
458,Adrienne,Herrera,adrienne.herrera@university.edu,Economics,3
459,Courtney,Gibson,courtney.gibson@university.edu,History,4
460,Joshua,Chambers,joshua.chambers@university.edu,Information Technology,2
461,Chris,Chambers,chris.chambers@university.edu,Psychology,1
