student_id,first_name,last_name,email,program_name,year
120,Eric,Nelson,zwelch@example.org,CS,1
121,Kathryn,King,baldwinsherry@example.org,DS,2
122,Amber,Martinez,james30@example.com,Math,2
123,Kimberly,Lee,zachary87@example.com,Math,1
124,Alyssa,Wilson,mullinsjames@example.com,DS,2
125,Aaron,Herrera,glennmartin@example.org,Physics,3
126,Mario,Gill,samuel67@example.com,DS,1
127,Andrew,Lopez,terri77@example.com,CS,2
128,Sarah,Robinson,laurie61@example.com,Physics,2
129,Natasha,Washington,amymorris@example.org,Math,3
130,Marie,Hardy,donna47@example.net,Math,2
131,Kyle,Bray,cjackson@example.com,DS,3
132,Brian,Warren,wwilliams@example.net,DS,2
133,Natalie,Campbell,yhill@example.org,CS,2
134,Stacey,Garcia,lambertrichard@example.net,DS,2
135,Christopher,Lee,stephaniethomas@example.net,Physics,1
136,Todd,Perez,ejohnson@example.org,SE,3
137,Chad,White,michael90@example.net,Math,1
138,Kathleen,Smith,erikarush@example.com,CS,2
139,Katie,Ferguson,khines@example.org,SE,4
140,David,Hill,raymond43@example.org,DS,4
141,Thomas,Mccann,fitzgeraldvictor@example.com,CyberSec,3
142,Andrea,Tran,greenjorge@example.com,IT,4
143,Joseph,Terry,wendymitchell@example.com,IT,4
144,Monique,Martinez,davidfarrell@example.com,SE,2
145,Rodney,Oneill,rachelwallace@example.org,CyberSec,4
146,Jason,Henry,elizabeth18@example.net,Physics,2
147,Amber,Salas,patricia22@example.com,CS,2
148,Jessica,Andrews,davidharris@example.org,IT,3
149,James,Harrison,kristyjohnson@example.net,Physics,4
150,Larry,Alexander,tanner82@example.net,CS,4
151,Wanda,Lopez,jonesraymond@example.net,Physics,2
152,Debra,Williams,xfox@example.com,IT,3
153,Samuel,Everett,martinezlogan@example.org,CyberSec,1
154,Zachary,Woods,howens@example.com,SE,4
155,David,Short,nataliedeleon@example.net,DS,3
156,Jeffrey,Morales,katrinaanderson@example.net,Math,3
157,Matthew,Jones,guerraapril@example.com,CS,4
158,Brianna,Soto,fernandodonovan@example.org,DS,3
159,Jerry,Brown,stacey84@example.org,DS,1
160,Jeffrey,Hernandez,james84@example.org,Physics,2
161,Chad,Hart,christina18@example.net,CyberSec,1
162,Crystal,Torres,brittanycarpenter@example.org,Math,3
163,Jeremy,Mcknight,megan90@example.org,SE,1
164,Rebecca,Wilson,williamsdarlene@example.net,SE,1
165,Michele,Duran,debra96@example.net,SE,3
166,Chad,Obrien,jimenezcourtney@example.com,Physics,3
167,John,Gibbs,timothy64@example.com,SE,3
168,Elizabeth,Perez,barkereric@example.com,IT,4
169,Jason,Mills,vmarshall@example.net,SE,4
170,David,Hayes,larryhiggins@example.net,CS,1
171,Selena,Ramos,theresa25@example.net,CS,4
172,Ashley,Dalton,floressteven@example.com,CS,3
173,Thomas,Branch,gwright@example.org,Physics,3
174,Kristen,Torres,sonia96@example.org,Physics,1
175,Lindsey,Oliver,lisapeck@example.net,Math,3
176,James,Lynch,james27@example.net,DS,3
177,Collin,Singh,tjimenez@example.com,Physics,3
178,Ryan,Meza,davisphillip@example.com,IT,1
179,Rodney,Clark,jasongomez@example.org,CyberSec,3
180,Stuart,Clark,troy74@example.net,DS,4
181,Jessica,Guerrero,booneryan@example.com,CyberSec,3
182,Emily,Moore,kathryn50@example.com,IT,1
183,Tracey,Thompson,hudsonjames@example.net,DS,4
184,Corey,Jones,charles87@example.net,Math,4
185,Richard,Smith,marcia99@example.org,DS,1
186,Matthew,Hayes,theresalong@example.com,DS,4
187,Michelle,Wheeler,kari39@example.net,IT,2
188,John,Carter,cporter@example.org,SE,3
189,James,Hall,jenniferbrock@example.net,IT,2
190,Shane,Mann,ghernandez@example.org,SE,4
191,Robert,Warner,sarah52@example.com,Math,4
192,Joshua,Gibson,brittney88@example.net,Math,4
193,John,Mcdaniel,terickson@example.com,Math,4
194,Sandra,Bradshaw,richardsonemily@example.com,SE,4
195,Scott,French,laura09@example.com,CyberSec,1
196,Michelle,Weber,tammy99@example.org,CS,2
197,Andrea,Guerrero,silvageorge@example.net,SE,3
198,Brent,Peck,rhernandez@example.org,CS,3
199,Yvette,Coleman,armstrongjackie@example.org,SE,1
200,Mary,Stephens,alexanderrobert@example.com,CyberSec,1
201,Tanya,Holland,roberthampton@example.com,SE,3
202,Sara,Kerr,thorntonapril@example.net,CyberSec,3
203,Melinda,Serrano,whitney78@example.com,DS,1
204,Gabriel,Jones,sue78@example.com,Math,1
205,Todd,Martin,erica49@example.com,DS,1
206,Jason,Parker,susanramirez@example.com,IT,3
207,Richard,Curry,shellyhendrix@example.com,Physics,1
208,Brian,Carroll,hannahburns@example.com,CyberSec,3
209,Nicholas,Roberts,ann44@example.org,IT,2
210,Tricia,Martinez,zhuang@example.com,Physics,2
211,Joseph,Barker,kellyroberts@example.net,IT,3
212,Kristen,Lyons,reedscott@example.com,Physics,3
213,Spencer,Bender,ilewis@example.com,Physics,3
214,Rodney,Mason,derrick99@example.org,DS,4
215,Susan,Snyder,brentstein@example.org,Physics,4
216,Wendy,Miller,briangutierrez@example.net,IT,4
217,Angela,Williams,xgarcia@example.org,CS,3
218,Jennifer,Reynolds,oconnelltiffany@example.org,CS,2
219,Eric,Morris,edelgado@example.com,DS,1
220,Kenneth,Wright,katelynmitchell@example.com,CyberSec,3
221,Tanya,Davis,velezchristopher@example.net,CS,1
222,Beth,Hayden,amandasharp@example.org,DS,4
223,Amy,Huff,robertmonroe@example.org,Math,4
224,Julie,Johnston,lfrench@example.net,IT,1
225,Brian,Sampson,nancy04@example.net,Physics,4
226,Breanna,Key,hebertmatthew@example.com,SE,1
227,Wesley,Chambers,ismall@example.net,Physics,3
228,Melissa,Adams,znelson@example.org,Math,1
229,Eric,Williams,francisco74@example.net,DS,2
230,Susan,Avila,alexisrogers@example.com,IT,3
231,Christopher,Ruiz,gregorychase@example.com,DS,3
232,Jacob,Pearson,frobertson@example.com,Physics,2
233,Brooke,Moon,lopezdonald@example.com,CS,4
234,Emma,White,adamreyes@example.com,Physics,4
235,Joe,Richards,stephanie49@example.net,DS,1
236,David,Walters,greenmichael@example.org,Physics,3
237,Pamela,Vasquez,contrerassteven@example.org,Math,3
238,John,Davis,tparks@example.com,DS,2
239,Brooke,Bailey,fowlershelia@example.com,SE,3
240,Christine,Cook,jeffreyanderson@example.org,Math,4
241,Robert,Santiago,madkins@example.com,CS,4
242,Brandy,Hodge,emiles@example.net,Math,4
243,Alexandra,Rivera,kathleenbecker@example.net,CS,3
244,Sarah,Steele,foxallison@example.com,Math,2
245,James,Roberts,starkdaniel@example.net,Math,4
246,Jennifer,Landry,ashleyhernandez@example.com,CS,2
247,John,Cervantes,nwilson@example.net,Physics,3
248,Randy,Pierce,gdavis@example.com,SE,2
249,Emily,Gibson,chavezwilliam@example.com,Physics,2
250,Kevin,Edwards,hansenemily@example.com,CS,1
251,Leslie,Morris,fosterlisa@example.net,IT,4
252,Karen,Cordova,bethwilliams@example.com,DS,1
253,Charles,Powell,weaverbrian@example.org,IT,1
254,Stephen,Robertson,ajohnson@example.org,SE,4
255,Yolanda,Travis,katiegood@example.net,Math,3
256,Wendy,Sandoval,ybrooks@example.com,IT,2
257,Charles,Daniels,rbennett@example.net,Math,3
258,Jason,Gutierrez,desireebailey@example.org,CS,2
259,Joseph,Lopez,urice@example.org,IT,1
260,Sarah,Cox,avilatiffany@example.com,Math,3
261,Nicole,Avila,opatel@example.org,Physics,1
262,Natasha,Garrett,rreed@example.org,IT,3
263,Mike,Wolf,johnsondonna@example.net,SE,4
264,Eric,Harris,allencarlos@example.net,CyberSec,4
265,Martha,Dunn,griffinemily@example.org,CyberSec,2
266,Jade,Pennington,joymorales@example.org,Math,4
267,Cheryl,Kim,karenparsons@example.org,DS,3
268,Vanessa,Wolfe,jim95@example.net,SE,2
269,Destiny,Martinez,joel28@example.org,Math,1
270,Alan,Dudley,dturner@example.net,Math,2
271,Lisa,Lynch,conniesimmons@example.com,SE,3
272,Kevin,Allen,comptonshelly@example.net,CS,4
273,Elizabeth,Moore,ufloyd@example.net,IT,1
274,Sheila,Pierce,trussell@example.com,CyberSec,3
275,Dennis,Tran,karenwells@example.org,SE,4
276,Darrell,Davis,meredith27@example.org,DS,4
277,Daniel,Gay,jfaulkner@example.net,DS,2
278,Angela,Durham,paulscott@example.com,Physics,1
279,Joseph,Murray,nielsenmelanie@example.org,CS,2
280,Cassandra,Wilson,brettbennett@example.net,CS,4
281,Jennifer,Collier,russojacob@example.net,IT,4
282,James,Jimenez,timothybooth@example.com,DS,3
283,Cynthia,Moran,susan03@example.org,Math,1
284,Joseph,Hicks,burgesskaren@example.org,DS,1
285,Tracy,Hill,randyallen@example.com,DS,2
286,Rebecca,Davenport,oscar85@example.com,CyberSec,3
287,Meghan,Baird,michael77@example.org,IT,1
288,Christopher,Sanchez,ugill@example.org,Math,3
289,Rodney,Arnold,lawrence09@example.org,DS,3
290,Joshua,Reyes,allentran@example.net,DS,1
291,Adam,Weeks,mphillips@example.com,Physics,1
292,Kellie,Romero,noahwhitaker@example.com,IT,2
293,Dana,Suarez,jonathan77@example.com,CyberSec,3
294,Jose,Shields,jessicabell@example.org,SE,4
295,Joyce,Hill,iwhite@example.net,DS,2
296,Andrea,Tyler,warrenmary@example.org,DS,2
297,Ronald,Perry,duranrobert@example.net,Physics,4
298,Alec,Villa,carloshernandez@example.org,DS,2
299,Charles,Romero,nbrooks@example.net,IT,2
300,Nicole,Hoover,bhopkins@example.org,CS,2
301,Rebecca,Campbell,hsmith@example.net,SE,1
302,Amy,Evans,amanda40@example.net,Physics,2
303,Mary,Matthews,ldrake@example.org,CS,3
304,Brandi,Duarte,warrenjohn@example.net,CyberSec,4
305,Earl,Burns,lisa46@example.org,DS,3
306,David,Hernandez,susan79@example.org,CS,4
307,Kyle,Ryan,kevinclayton@example.org,SE,3
308,Rachel,Reed,davisnicholas@example.net,DS,1
309,Laura,Arnold,abrown@example.net,SE,2
310,Michelle,Daniels,christopherbruce@example.net,CS,4
311,Rachel,Gibson,ariel18@example.org,Math,1
312,Jason,Morris,jasonparrish@example.net,Math,4
313,John,Lopez,enelson@example.net,CS,3
314,Curtis,Terry,rachel90@example.org,IT,2
315,Kimberly,Armstrong,alexis39@example.org,IT,4
316,Nicole,Hall,thickman@example.org,Math,4
317,Richard,Rowe,ashleyatkinson@example.net,Physics,1
318,Christine,Williams,patrick21@example.net,Physics,1
319,Eric,Garner,brian63@example.org,CyberSec,3
320,Sarah,Thornton,cassie99@example.com,Physics,4
321,Michelle,Shepherd,anthony47@example.com,SE,1
322,Theresa,Hughes,michaelpugh@example.com,CS,3
323,Lisa,Alvarado,eringuerrero@example.org,Math,1
324,Nicole,Hoover,lauren11@example.com,CyberSec,3
325,Angel,Pollard,normanbowers@example.org,CyberSec,3
326,Jill,Simpson,gstewart@example.org,IT,1
327,Martin,Johnson,hahnsean@example.com,IT,3
328,Sarah,Shaw,andersonjacob@example.com,CS,4
329,Leah,Lawrence,fgarcia@example.com,CS,4
330,Michelle,Kane,carlsonkristen@example.com,DS,1
331,Lisa,Sawyer,carterpaul@example.org,DS,1
332,Joseph,Alexander,ashleyjackson@example.com,SE,1
333,Kristin,Fox,dominicturner@example.com,SE,2
334,Daniel,Bryant,bryanhamilton@example.com,Physics,1
335,Monica,Bowen,todd15@example.com,DS,4
336,Michele,Ortiz,jennifersimpson@example.net,Physics,4
337,Jeffrey,Pena,stephentaylor@example.org,CyberSec,4
338,Lisa,Moore,ncook@example.com,SE,1
339,Steven,Harrison,scott69@example.org,IT,1
340,Kevin,Costa,malik37@example.com,CyberSec,4
341,Laura,Morgan,tamaranovak@example.com,Math,2
342,Jeremy,Schwartz,yfaulkner@example.org,SE,3
343,Andrew,Santos,nicholas65@example.org,Math,4
344,James,Christian,brittanygardner@example.net,DS,1
345,Mark,Phelps,bentonsteven@example.net,CyberSec,1
346,Michelle,Villarreal,samuelcarter@example.net,IT,1
347,Tammy,James,fuenteslaura@example.com,CyberSec,1
348,Joshua,Stewart,ttaylor@example.org,CyberSec,1
349,Darlene,Higgins,donna66@example.org,IT,4
350,Ricardo,Malone,eewing@example.net,IT,3
351,Tina,Brennan,sferguson@example.com,DS,4
352,Amanda,Johnson,gibbsmichael@example.net,CS,4
353,Sheila,Jones,rodriguezjohn@example.net,SE,4
354,Darrell,Welch,gabriel90@example.net,DS,1
355,Tara,Mccall,vrasmussen@example.com,CyberSec,2
356,Gregory,Bright,smithjonathan@example.net,CyberSec,4
357,Sydney,Francis,seanmyers@example.net,IT,1
358,Joseph,Hamilton,michaeljohnson@example.org,CyberSec,1
359,Daniel,Garcia,robert11@example.net,CS,3
360,Ryan,Schultz,michaelcooper@example.org,Physics,4
361,Jessica,Brennan,gbailey@example.com,Physics,4
362,Lee,Wallace,tflores@example.org,CyberSec,4
363,Catherine,Benson,johnsonmatthew@example.org,IT,1
364,William,Berger,sarahyang@example.net,CyberSec,4
365,Paul,Williams,andrearivera@example.com,CS,4
366,Barbara,Flynn,zhall@example.net,DS,3
367,Jonathan,Carter,jacobsandoval@example.com,DS,4
368,Jeanne,Brooks,mclaughlinnicole@example.com,SE,4
369,Aaron,Thomas,tprice@example.org,CS,2
370,Sara,Schmidt,joshuapadilla@example.org,Physics,1
371,Amanda,Knight,lloydamanda@example.com,SE,2
372,Jennifer,Sparks,james14@example.net,Math,1
373,Judy,Jackson,orose@example.com,SE,1
374,Emily,Miller,lcarr@example.org,SE,1
375,Michael,Pitts,michael79@example.org,CyberSec,3
376,Chad,Harvey,samantha91@example.net,CS,3
377,Elizabeth,Allen,lawrenceallen@example.org,Physics,3
378,Mark,Durham,nathanielthomas@example.com,Physics,3
379,Lee,Thomas,kcarlson@example.com,SE,3
380,Melanie,Murray,olopez@example.net,IT,3
381,Jennifer,King,angelaburns@example.org,CS,1
382,Kevin,Scott,leonardhayes@example.org,CyberSec,4
383,Kyle,Smith,stephanie72@example.org,CyberSec,2
384,Ricky,Ballard,gmaynard@example.net,IT,1
385,Richard,Santana,fortiz@example.com,CS,4
386,Kenneth,Byrd,fburns@example.net,CS,3
387,David,Moore,flynnjeffrey@example.org,CS,1
388,Robert,Alexander,jeffrey42@example.com,Physics,1
389,Shelby,Reed,hdunn@example.net,CyberSec,1
390,Erica,Matthews,adamsamy@example.com,IT,2
391,Raven,Fowler,wolfscott@example.org,Physics,1
392,Christina,Coleman,pgarcia@example.org,IT,3
393,Kevin,Wright,nancy07@example.com,SE,3
394,Amy,Bruce,michelle17@example.org,Math,4
395,Aaron,Gonzalez,jasonrojas@example.net,Physics,3
396,Justin,Cruz,michelle96@example.org,CyberSec,3
397,Russell,Webb,kristenli@example.org,CS,3
398,Bethany,Young,amanda98@example.org,IT,1
399,Diana,Armstrong,tiffany44@example.net,IT,1
400,Steven,Andrews,stephanie81@example.org,SE,3
401,Scott,Haney,rsellers@example.net,CyberSec,1
402,Jason,Phillips,jacquelineanderson@example.org,Physics,1
403,Thomas,Spence,maria67@example.org,SE,1
404,Rachel,Barrett,courtney67@example.org,CyberSec,4
405,Laura,Hill,powellkara@example.net,DS,2
406,Gene,Knight,shawn75@example.net,DS,3
407,Christopher,Jennings,meltonmelanie@example.org,DS,2
408,Zachary,Garner,sreid@example.com,IT,1
409,Cynthia,Williams,flynnraymond@example.com,CyberSec,2
410,Matthew,Obrien,troymorris@example.com,CS,1
411,Loretta,Crawford,amy29@example.com,IT,4
412,Karen,Strong,patricia00@example.org,IT,1
413,Emily,Mitchell,ksmith@example.com,IT,2
414,Jeffrey,Lindsey,bsmith@example.org,CS,4
415,James,Lawson,nicoleturner@example.com,CS,3
416,Andrew,Gomez,penajohn@example.com,Math,2
417,John,Fields,brettgarrett@example.net,CyberSec,3
418,Thomas,Oliver,rubendavis@example.org,CS,4
419,Melissa,Byrd,lewischristian@example.net,SE,2
420,Charles,Le,aprilwallace@example.org,DS,3
421,Robert,Hopkins,lisa62@example.com,CyberSec,4
422,Crystal,Massey,perezchristopher@example.org,Math,3
423,James,Fuller,edwardsnicole@example.org,Physics,2
424,Heather,Berger,wayala@example.org,Math,1
425,Troy,Lucas,caseyelliott@example.net,SE,1
426,John,Parker,scottbowen@example.net,IT,4
427,Diana,Alexander,samanthajensen@example.com,CyberSec,3
428,Adam,Riley,christophergarcia@example.org,Physics,2
429,Karen,Oconnor,bbell@example.com,CS,2
430,Kayla,Davis,johnnewman@example.org,Physics,3
431,Daniel,Phillips,kimberly04@example.org,CS,3
432,Ronald,Burgess,juliephillips@example.org,Physics,3
433,Gregory,Thompson,troyrodriguez@example.com,Physics,2
434,Susan,Anderson,ricetiffany@example.com,CS,3
435,April,Ryan,david96@example.com,DS,2
436,Brent,Mata,kathrynbest@example.org,CS,4
437,John,Schmidt,matthewsalexander@example.org,DS,1
438,Melinda,Mcintyre,livingstonstacy@example.com,CyberSec,1
439,Stephen,Rivas,courtney86@example.com,CS,2
440,Laurie,Scott,imiller@example.net,SE,3
441,Elizabeth,Summers,joshuacollins@example.net,CyberSec,3
442,Vanessa,Olson,terrimoore@example.com,SE,2
443,Caitlin,Drake,wwillis@example.net,CS,4
444,Stephanie,Francis,collinssamuel@example.org,DS,2
445,Patricia,Morgan,sanchezsandy@example.org,DS,1
446,Cheyenne,Wilson,dsalazar@example.com,Math,1
447,Jennifer,Mccarty,davidzimmerman@example.net,SE,4
448,William,Taylor,martinstephanie@example.net,CyberSec,1
449,Maria,Levy,gary24@example.net,DS,4
450,Amy,Dalton,wiseanthony@example.com,SE,2
451,Phyllis,Ramsey,alexandria49@example.net,CyberSec,1
452,Julia,Whitney,crawfordwilliam@example.org,CyberSec,2
453,Thomas,Coffey,kvillarreal@example.com,DS,3
454,Jonathon,Ballard,jonathangarcia@example.net,CS,2
455,John,Diaz,perezwilliam@example.org,Math,4
456,Dana,Gibbs,sanchezthomas@example.com,DS,3
457,Katie,Smith,haroldhorne@example.org,IT,2
458,Adrienne,Herrera,pwalker@example.com,Math,3
459,Courtney,Gibson,joseph19@example.com,Physics,4
460,Joshua,Chambers,shawrachel@example.org,CS,2
461,Chris,Chambers,lindajarvis@example.com,Physics,1
462,Justin,Richards,wileymichelle@example.com,CS,2
463,Joseph,Carson,christopher70@example.com,Physics,4
464,Luis,Bentley,kellymueller@example.net,SE,1
465,Amber,Rodriguez,stevenvargas@example.com,CS,4
466,Devon,Hall,jessicapayne@example.org,CyberSec,3
467,Jesse,Johnson,adamortiz@example.org,IT,3
468,Heather,Henson,cynthia05@example.org,Math,2
469,Jasmine,Hoffman,usweeney@example.com,IT,4
470,Caleb,Herman,harristonya@example.com,CyberSec,1
471,Rick,Walker,jwoodward@example.net,Physics,2
472,Amy,Brown,christopher38@example.com,Physics,2
473,Robert,Colon,stephen19@example.org,DS,2
474,Jamie,Blankenship,danafoster@example.net,DS,2
475,Robert,Turner,grahamtamara@example.org,Math,1
476,Rebecca,Ortiz,jose56@example.net,Physics,1
477,Brandy,Taylor,louis43@example.org,Physics,1
478,Heather,Shah,derekcarrillo@example.org,CS,3
479,Melissa,Torres,danielcole@example.com,Math,2
480,Kathy,Vasquez,wmartinez@example.org,CS,3
481,Omar,Davis,qparker@example.org,SE,3
482,Adam,Clay,mooregina@example.net,Physics,3
483,Michael,Taylor,lewismelissa@example.org,IT,3
484,Karen,Chavez,dawsontanya@example.com,Physics,3
485,Melissa,Santiago,byrdjorge@example.org,DS,3
486,Stephanie,Paul,cranemelissa@example.net,IT,3
487,Robert,Bautista,codygarcia@example.org,SE,3
488,Julie,Barnes,smithmaria@example.org,DS,2
489,Amy,Newton,jamesmorales@example.net,Physics,1
490,Carrie,Moore,aguilarjonathan@example.org,Math,4
491,Jeffrey,Perry,osbornjames@example.net,CyberSec,2
492,Jeffrey,Garcia,flamb@example.com,CyberSec,3
493,Ryan,Burns,williamssteven@example.org,Physics,1
494,Anthony,Russell,zunderwood@example.com,Math,2
495,Matthew,Lynn,reyesronald@example.com,SE,3
496,Erin,Johnson,rebekahhill@example.com,SE,3
497,Richard,Wood,austinharvey@example.org,CS,3
498,Frederick,Ramos,victor87@example.org,SE,2
499,Tanner,Sampson,ramirezderrick@example.org,CyberSec,4
500,David,Foley,crystalpham@example.org,SE,3
